sim1_reads	ELOVL7--AKAP8L	301.84
sim1_reads	EMC10--CUX2	5.83
sim1_reads	EMC7--MED12	5.95
sim1_reads	EPX--KANK4	8.11
sim1_reads	ERCC8--KATNAL2	220.35
sim1_reads	FABP7--ZNF33B	1.72
sim1_reads	FADS2--CHP1	585.57
sim1_reads	FAM101B--SLC25A11	4.03
sim1_reads	FAM160A2--GGT7	126.40
sim1_reads	FAM213A--FAM230A	149.02
sim1_reads	FAM83G--PLCXD1	11.60
sim1_reads	FAN1--HHATL	160.46
sim1_reads	FAT2--CDCA4	13.94
sim1_reads	FBXO22--ZNF84	6.70
sim1_reads	FBXO33--FBN2	30.45
sim1_reads	FGF6--KMT2E	65.28
sim1_reads	FNDC3B--APOLD1	5.92
sim1_reads	FOLR1--VSTM1	46.96
sim1_reads	FOXO6--UBE2S	5.48
sim1_reads	FRMPD3--SP8	478.91
sim1_reads	FRY--KIAA0556	14.48
sim1_reads	GABRA1--RHOT1	5.86
sim1_reads	GABRA3--GPM6A	2.16
sim1_reads	GABRA6--SCYL3	2.01
sim1_reads	GAGE2A--LYRM1	7.63
sim1_reads	GALP--BORA	3.53
sim1_reads	GALT--GAGE12H	8.24
sim1_reads	GAPVD1--MTUS2	2.94
sim1_reads	GAS7--B3GAT1	0.96
sim1_reads	GLRX5--VSTM2L	55.57
sim1_reads	GNG10--CLEC4G	4.83
sim1_reads	GOLGA7--AVP	1.36
sim1_reads	GP2--PDZD7	4.43
sim1_reads	GPR56--BCOR	98.52
sim1_reads	GPR64--FCRL3	331.68
sim1_reads	GRIA4--FAM32A	6.02
sim1_reads	GRPEL2--MSRA	122.02
sim1_reads	GSDMB--PLSCR5	4.20
sim1_reads	GSTM1--AP1S2	674.89
sim1_reads	GTF3C1--TMEM79	2.37
sim1_reads	HAX1--INMT	0.95
sim1_reads	HBB--TNIK	115.80
sim1_reads	HDAC4--PLEKHA1	2.59
sim1_reads	HEPACAM--THRAP3	22.46
sim1_reads	HESX1--TRAM1	20.72
sim1_reads	HIAT1--C19orf12	50.71
sim1_reads	HIATL2--ASPA	17.52
sim1_reads	HIST2H4B--MTPN	373.11
sim1_reads	HNRNPA3--KIF13B	326.93
sim1_reads	HNRNPDL--YTHDF1	1.50
sim1_reads	HOXA2--RHOF	509.10
sim1_reads	HOXC12--SCD	314.37
sim1_reads	HSD17B2--PLA2G5	185.38
sim1_reads	HSPA8--EHF	1.06
sim1_reads	HTN1--RAB39B	160.08
sim1_reads	HTR6--ARHGEF33	27.99
sim1_reads	HVCN1--GTF2H4	48.98
sim1_reads	HYOU1--TRAV34	7.21
sim1_reads	ICAM4--BOP1	13.28
sim1_reads	IFT74--TNKS2	5.24
sim1_reads	IGFBP6--ZNF302	104.75
sim1_reads	IL17RB--PCDHGB3	419.40
sim1_reads	IL37--ATG14	125.55
sim1_reads	IL9R--SGPP1	18.71
sim1_reads	INA--REEP3	12.68
sim1_reads	INF2--ASUN	85.11
sim1_reads	IQGAP3--SYNJ2	233.22
sim1_reads	ISOC1--CYHR1	243.10
sim1_reads	ITGA2B--DNAH8	5.77
sim1_reads	ITM2A--RNF112	11.24
sim1_reads	IZUMO3--C7orf63	3.00
sim1_reads	KCND3--NUP153	113.00
sim1_reads	KCNG4--NLRP7	474.89
sim1_reads	KCNJ3--PKN2	41.20
sim1_reads	KCNMB2--PRR5L	2.59
sim1_reads	KCNV1--MT1M	7.89
sim1_reads	KDM5C--FAM45A	280.35
sim1_reads	KHSRP--LDLR	110.59
sim1_reads	KIAA1549L--SLC25A23	58.55
sim1_reads	KIF20B--FGD6	19.59
sim1_reads	KIF24--PLD6	749.29
sim1_reads	KISS1--HP1BP3	727.89
sim1_reads	KLHL31--SPINK9	46.47
sim1_reads	KLHL4--MCRS1	2.10
sim1_reads	KLRF1--TTYH1	203.73
sim1_reads	KPNA7--SYNGR2	54.67
sim1_reads	KRR1--TRAV23DV6	25.84
sim1_reads	KRT1--CLDN2	427.01
sim1_reads	KRT33B--MAP3K7	3.80
sim1_reads	KRT40--CCNK	572.37
sim1_reads	KRT71--TNFRSF17	72.43
sim1_reads	KRT84--PLGRKT	41.42
sim1_reads	KRT85--AGAP1	182.17
sim1_reads	KYNU--NPIPB15	90.81
sim1_reads	LAMC3--CCDC146	289.91
sim1_reads	LAMTOR2--SETDB1	2.77
sim1_reads	LARP1B--PNO1	216.76
sim1_reads	LARP4--TOP2B	802.50
sim1_reads	LCORL--CT47B1	751.69
sim1_reads	LHPP--TIMM10	180.27
sim1_reads	LIPM--CHL1	13.01
sim1_reads	LLGL2--GPR113	466.62
sim1_reads	LOXHD1--MSH6	360.17
sim1_reads	LRFN5--SNX6	419.15
sim1_reads	LRIT1--KIAA1377	1.02
sim1_reads	LRRC49--PAK3	110.48
sim1_reads	LRRC52--MYOZ2	4.20
sim1_reads	LRRC56--NFIA	1.40
sim1_reads	LRRIQ3--ZBTB16	40.61
sim1_reads	LUC7L2--ARHGAP20	4.39
sim1_reads	LYG1--GUCY1B3	17.36
sim1_reads	LYPD1--SPTBN5	3.76
sim1_reads	LYRM9--TSPAN14	149.24
sim1_reads	MAGED4B--HIBADH	60.93
sim1_reads	MAGI1--WFDC10B	0.68
sim1_reads	MAK--NOXA1	142.96
sim1_reads	MAP1LC3C--GJB1	2.83
sim1_reads	MAP7D1--CACYBP	406.10
sim1_reads	MCM8--ZNF454	491.38
sim1_reads	MCUR1--API5	46.61
sim1_reads	MED26--RPL7A	518.42
sim1_reads	METTL2B--RASAL1	1.86
sim1_reads	MFGE8--PPP2R2C	140.58
sim1_reads	MFN1--FGFBP3	31.49
sim1_reads	MIPOL1--ZNF513	71.00
sim1_reads	MKRN3--BTBD8	341.49
sim1_reads	MLX--KRT18	3.19
sim1_reads	MLYCD--SSX4	2.95
sim1_reads	MNDA--TTC21A	30.17
sim1_reads	MOCOS--RAB3B	15.74
sim1_reads	MPV17L--LSM6	245.07
sim1_reads	MPZL2--EPPIN	49.09
sim1_reads	MROH7--ENDOD1	1.29
sim1_reads	MRPL14--NOX5	163.15
sim1_reads	MRPL55--RFC3	486.01
sim1_reads	MRPS10--VTCN1	9.66
sim1_reads	MRPS17--COL9A2	356.83
sim1_reads	MRPS26--TRBC2	203.97
sim1_reads	MRPS30--LTB4R	12.26
sim1_reads	MSRB2--PIGA	579.04
sim1_reads	MTMR7--NAA25	171.49
sim1_reads	MUC12--MZF1	535.32
sim1_reads	MYF5--BTG3	536.37
sim1_reads	MYLIP--RPE65	3.00
sim1_reads	MYRFL--ZNF547	725.90
sim1_reads	NAA38--POLR2J	1.62
sim1_reads	NAPEPLD--ZNF844	6.53
sim1_reads	NDFIP2--HIST2H2BF	1.09
sim1_reads	NDUFA5--GPC3	3.64
sim1_reads	NDUFS4--IDH2	35.14
sim1_reads	NEK1--DSG1	16.51
sim1_reads	NELFA--RGL4	405.18
sim1_reads	NFU1--ANAPC16	23.34
sim1_reads	NKAIN4--TRNAU1AP	35.54
sim1_reads	NLE1--C4orf26	8.11
sim1_reads	NLN--TSFM	14.21
sim1_reads	NLRP3--SECTM1	2.69
sim1_reads	NPVF--FAM8A1	1.50
sim1_reads	NSF--BAAT	1.27
sim1_reads	NSMF--BSDC1	1.59
sim1_reads	NTN5--SH3RF1	20.25
sim1_reads	NUDT5--ANKRD13B	0.38
sim1_reads	NUTM1--ARIH1	28.05
sim1_reads	OARD1--HEATR5A	292.50
sim1_reads	OBP2A--REPS2	125.56
sim1_reads	ONECUT3--FAM168B	9.48
sim1_reads	OSBPL5--CALCR	10.88
sim1_reads	OTC--MDFI	75.21
sim1_reads	P2RX5--TMC5	6.57
sim1_reads	PAOX--ZNF585A	273.28
sim1_reads	PCBP2--SYT17	3.24
sim1_reads	PCDH11Y--TMEM31	1.04
sim1_reads	PCDH7--ZNF438	73.69
sim1_reads	PCDH8--BTD	3.66
sim1_reads	PCMTD2--PSORS1C2	24.63
sim1_reads	PCNXL4--ASAP2	44.41
sim1_reads	PCNX--IFFO2	365.83
sim1_reads	PDCD10--PRR22	0.83
sim1_reads	PHC1--PDILT	148.16
sim1_reads	PHF19--AMZ1	256.70
sim1_reads	PID1--DAP	6.62
sim1_reads	PIWIL4--FAM187B	163.21
sim1_reads	PKN1--CHI3L1	2.86
sim1_reads	PLIN1--RRP9	49.85
sim1_reads	PNMAL1--UNC5CL	16.25
sim1_reads	POLR2J3--FBXO18	20.18
sim1_reads	PPIC--GJA4	1.39
sim1_reads	PPM1D--ABI1	16.73
sim1_reads	PPP1CB--CNOT1	1.78
sim1_reads	PPP1R14B--AF165138.7	31.28
sim1_reads	PPP1R15B--SAV1	37.91
sim1_reads	PPT1--PHF5A	68.96
sim1_reads	PRAMEF18--KIF11	2.97
sim1_reads	PRAMEF2--CD151	2.54
sim1_reads	PRAMEF6--NAPG	1.18
sim1_reads	PRH2--PRRC2B	23.42
sim1_reads	PROP1--FLRT1	1.88
sim1_reads	PRSS42--FHOD3	404.51
sim1_reads	PRSS45--IFNL2	573.47
sim1_reads	PRSS48--KPNB1	51.11
sim1_reads	PSMB10--UBE3C	42.62
sim1_reads	PSMD3--FMO5	2.96
sim1_reads	PVRL3--LPAR5	5.43
sim1_reads	PXK--ACAA2	30.28
sim1_reads	QRICH2--SIX3	12.11
sim1_reads	RAB43--TUB	5.45
sim1_reads	RAB7A--LCN1	32.27
sim1_reads	RANBP3--DNAH12	2.39
sim1_reads	RAPSN--BRF2	560.93
sim1_reads	RAVER2--PPP1R1A	660.34
sim1_reads	RAX2--PDE1C	1.23
sim1_reads	RB1CC1--RAB33A	140.56
sim1_reads	RBL1--RPF1	196.63
sim1_reads	RBM15--MLNR	23.09
sim1_reads	RBMY1E--ARTN	46.58
sim1_reads	RBP5--IL6	460.60
sim1_reads	RBPMS2--DTNBP1	19.14
sim1_reads	RCHY1--FSD2	24.76
sim1_reads	RFX3--SUMO3	2.35
sim1_reads	RNF216--MIOX	4.10
sim1_reads	RPA2--NPC1L1	1.16
sim1_reads	RPL35A--AFF2	140.09
sim1_reads	RPL36A--GJB3	693.14
sim1_reads	RRP8--ADM	77.34
sim1_reads	RUNX2--SEPT12	1.79
sim1_reads	S100A6--GNPAT	122.61
sim1_reads	SAE1--GNAT2	2.85
sim1_reads	SAMD1--POLR1A	8.93
sim1_reads	SCG5--EGR3	0.92
sim1_reads	SCGB2A1--CCL17	1.57
sim1_reads	SEC16A--TAF10	490.10
sim1_reads	SEMA3D--SH3GL3	35.52
sim1_reads	SEMA6D--TRIM29	205.13
sim1_reads	SEMA7A--LAMA2	11.97
sim1_reads	SEPT7--GP1BB	30.34
sim1_reads	SERPINB3--FLNC	41.99
sim1_reads	SERPINC1--SCO2	196.80
sim1_reads	SESN2--VAMP8	1.28
sim1_reads	SFMBT1--TMEM174	184.84
sim1_reads	SGCZ--NR1I3	0.68
sim1_reads	SGK2--ZNF581	7.01
sim1_reads	SGOL1--PGRMC2	87.36
sim1_reads	SGOL2--SERPINA4	572.35
sim1_reads	SH2B2--ARHGAP11A	0.68
sim1_reads	SH3GLB2--AC064874.1	51.97
sim1_reads	SHF--REEP5	604.03
sim1_reads	SKIL--SYCP1	14.66
sim1_reads	SLC12A2--PRAMEF26	30.67
sim1_reads	SLC25A17--MAGEA1	4.88
sim1_reads	SLC25A41--PNPLA8	7.72
sim1_reads	SLC35D3--DENND5A	585.70
sim1_reads	SLC38A9--METAP2	166.88
sim1_reads	SLC39A12--PCBD2	14.40
sim1_reads	SLC6A12--BOC	27.85
sim1_reads	SLC6A15--KLHL42	377.30
sim1_reads	SLC7A14--PIH1D3	5.61
sim1_reads	SMYD4--MBNL3	9.85
sim1_reads	SNX21--DUT	88.74
sim1_reads	SOCS7--APOBEC4	3.54
sim1_reads	SOHLH2--HSPA1L	1.25
sim1_reads	SOX18--VAPA	5.28
sim1_reads	SPATA19--KCNC3	31.13
sim1_reads	SPI1--KIF14	288.48
sim1_reads	SPTBN2--CLSTN1	3.82
sim1_reads	SRRT--SLC30A7	1.49
sim1_reads	SSBP3--NUDT6	4.44
sim1_reads	ST6GAL2--KIAA0355	555.30
sim1_reads	STXBP1--FAIM2	10.62
sim1_reads	STYX--C1orf162	14.20
sim1_reads	SWT1--DAPK2	31.90
sim1_reads	SYCN--AL354898.1	1.43
sim1_reads	SYT11--IDNK	85.96
sim1_reads	TAF13--FGFBP1	0.90
sim1_reads	TBC1D25--SSX3	2.92
sim1_reads	TBC1D2--SIGLEC7	604.50
sim1_reads	TCF20--STIM2	55.97
sim1_reads	TCHH--SNTN	96.47
sim1_reads	TDRD5--CDC42	23.13
sim1_reads	TEF--BTNL3	48.95
sim1_reads	THUMPD3--CDRT1	83.59
sim1_reads	TICRR--IGFL2	304.99
sim1_reads	TIMM10B--SYS1	819.62
sim1_reads	TLCD2--EFTUD1	568.70
sim1_reads	TMCO5A--P2RX3	5.17
sim1_reads	TMEM65--TAF8	23.06
sim1_reads	TMEM91--GLI4	1.93
sim1_reads	TMPRSS6--GKN2	17.52
sim1_reads	TNFSF14--H3F3A	1.99
sim1_reads	TNK1--SF3B14	227.04
sim1_reads	TOR3A--IMPA1	16.80
sim1_reads	TPM2--RAPH1	159.90
sim1_reads	TRAPPC11--LILRA2	220.39
sim1_reads	TRAPPC1--SOX9	157.46
sim1_reads	TRAPPC4--SSTR5	7.18
sim1_reads	TRDV2--CST2	1.03
sim1_reads	TRGV3--POLA1	14.44
sim1_reads	TRIM59--C10orf111	30.20
sim1_reads	TSGA13--HMGCL	2.25
sim1_reads	TSNARE1--CHD4	4.75
sim1_reads	TTLL13--GML	14.50
sim1_reads	TTYH2--OR11A1	545.79
sim1_reads	TUBB1--SMURF1	283.64
sim1_reads	TXNIP--TYW1B	71.78
sim1_reads	UACA--FAM46C	1.04
sim1_reads	UBASH3A--ZFP14	58.98
sim1_reads	UBE2I--LRRN4CL	50.79
sim1_reads	UBR2--TADA1	5.87
sim1_reads	UBXN2B--ZKSCAN2	629.65
sim1_reads	UCMA--CCDC181	17.76
sim1_reads	UMOD--VAX2	190.17
sim1_reads	UQCR10--NFATC2IP	643.41
sim1_reads	URGCP--PRMT3	109.40
sim1_reads	USP31--FABP9	0.86
sim1_reads	USP48--APRT	609.65
sim1_reads	VCL--GDPD2	1.34
sim1_reads	VNN1--DEFA6	5.33
sim1_reads	VWA5B1--SYCE1L	2.08
sim1_reads	VWA9--MED30	73.87
sim1_reads	WASF2--CPNE4	29.61
sim1_reads	WASF3--PSENEN	807.70
sim1_reads	WDFY3--PRAMEF4	3.80
sim1_reads	WDR88--NR1D2	212.07
sim1_reads	WDR92--PDAP1	103.21
sim1_reads	WDSUB1--CSE1L	1.13
sim1_reads	WDYHV1--BTNL9	1.19
sim1_reads	WFDC5--MLF1	39.00
sim1_reads	WFDC8--ZIC3	175.88
sim1_reads	WNT6--TMX2	24.36
sim1_reads	XRCC1--MORC2	1.30
sim1_reads	XRN2--HBE1	18.71
sim1_reads	YIPF2--KCTD14	16.66
sim1_reads	ZC3HC1--FIGF	206.30
sim1_reads	ZCCHC8--RNF113B	186.93
sim1_reads	ZFP36L1--HECA	3.50
sim1_reads	ZNF214--PRKCD	268.19
sim1_reads	ZNF227--NMBR	69.11
sim1_reads	ZNF248--BAZ2A	221.23
sim1_reads	ZNF396--OR13A1	796.09
sim1_reads	ZNF3--GPC1	3.99
sim1_reads	ZNF433--FAM131A	32.84
sim1_reads	ZNF487--FOLR4	98.59
sim1_reads	ZNF592--SPATA31A1	43.38
sim1_reads	ZNF624--COLCA2	17.42
sim1_reads	ZNF688--CHID1	243.85
sim1_reads	ZNF708--GMFG	113.68
sim1_reads	ZNF727--ZFP69	10.32
sim1_reads	ZNF8--PLA2G3	178.38
sim1_reads	ZNRF3--HS6ST3	783.95
sim1_reads	ZSCAN32--BCL2A1	318.34
sim1_reads	ZSCAN5D--FRMPD1	86.00
sim1_reads	ZW10--MPV17L2	9.77
sim2_reads	AADACL4--LPAR2	22.18
sim2_reads	ABCA12--GPR126	42.67
sim2_reads	ABCC2--NMUR2	535.64
sim2_reads	ABI3--MXRA5	39.73
sim2_reads	AC013269.5--CEP19	1.09
sim2_reads	AC084121.16--KDM4C	3.17
sim2_reads	AC112721.1--RAVER2	42.57
sim2_reads	ACAD9--MLH3	172.64
sim2_reads	ACOT12--CAMK2B	293.47
sim2_reads	ACOT6--TTC40	841.20
sim2_reads	ADGB--LPPR4	20.71
sim2_reads	AFM--CYP11B2	7.89
sim2_reads	AGFG1--AGMO	252.93
sim2_reads	AIPL1--FSCN2	98.35
sim2_reads	AKAP7--C8orf33	2.96
sim2_reads	ALOX15B--MOGAT2	648.87
sim2_reads	ALPL--GALM	3.50
sim2_reads	ALX4--SKIL	1.07
sim2_reads	AMELY--HPSE	10.70
sim2_reads	ANGEL1--FCGR3A	83.91
sim2_reads	ANGPT4--RP1	13.13
sim2_reads	ANO3--DICER1	18.71
sim2_reads	AP1AR--TGFA	9.04
sim2_reads	APC2--ZNF626	166.80
sim2_reads	APOM--GAP43	2.81
sim2_reads	APOOL--CACNG8	344.29
sim2_reads	ARHGEF9--BEX4	1.38
sim2_reads	ARIH2--RUNX2	440.30
sim2_reads	ARMC5--MYO1B	17.96
sim2_reads	ASUN--PCYT2	21.52
sim2_reads	ASXL3--NRG1	1.92
sim2_reads	ATP6V1C2--KCNJ4	114.39
sim2_reads	ATPAF1--HSD17B3	135.56
sim2_reads	ATXN3--SHPK	1.04
sim2_reads	AVPR1B--TSC22D4	4.63
sim2_reads	BAAT--RAET1G	117.75
sim2_reads	BARHL2--GPM6A	3.03
sim2_reads	BCL11A--FKBP9	229.99
sim2_reads	BCL11B--BCKDK	188.93
sim2_reads	BEND2--PDCD1LG2	0.95
sim2_reads	BEND6--MTMR6	65.38
sim2_reads	BIRC2--PKP1	1.81
sim2_reads	BMP3--FNDC3B	73.17
sim2_reads	BMP8B--EEF1B2	231.85
sim2_reads	BSND--TULP3	146.55
sim2_reads	C10orf113--THBS3	815.88
sim2_reads	C11orf57--TXNIP	804.17
sim2_reads	C12orf50--DDX4	91.83
sim2_reads	C12orf73--SHISA7	1.87
sim2_reads	C14orf166B--TRAV41	197.47
sim2_reads	C16orf78--TNFRSF25	0.77
sim2_reads	C19orf71--FAM154B	64.90
sim2_reads	C20orf187--PIGU	146.76
sim2_reads	C3orf49--HSD17B10	4.60
sim2_reads	C6orf136--TCF15	16.52
sim2_reads	C6orf62--GNRH1	12.38
sim2_reads	C7orf63--POU1F1	253.73
sim2_reads	C8orf12--ARHGEF35	13.11
sim2_reads	CABLES1--ENO4	71.40
sim2_reads	CALR--TWF2	275.44
sim2_reads	CAMK1D--ZNF217	134.10
sim2_reads	CAMKK1--WNT16	256.64
sim2_reads	CAND1--DEFB106A	196.16
sim2_reads	CASC4--QSOX2	2.54
sim2_reads	CCAR2--KLHL41	66.65
sim2_reads	CCDC105--AP4S1	42.33
sim2_reads	CCDC136--EXOSC9	1.32
sim2_reads	CCDC141--CFD	5.38
sim2_reads	CCDC170--GPC1	10.87
sim2_reads	CD200R1--MUC16	5.14
sim2_reads	CD72--VSX1	134.33
sim2_reads	CD79A--SHC4	126.97
sim2_reads	CDH20--PIK3R2	7.55
sim2_reads	CDKN1A--ESRRA	14.00
sim2_reads	CDRT15--SPANXA1	16.02
sim2_reads	CDYL2--IFITM1	105.17
sim2_reads	CEACAM3--IL36A	5.23
sim2_reads	CEP104--JMJD6	61.64
sim2_reads	CEP41--TNFRSF9	12.84
sim2_reads	CERS3--CYP20A1	18.36
sim2_reads	CGB7--PRSS56	80.77
sim2_reads	CGRRF1--CYB561	580.06
sim2_reads	CHDC2--G0S2	33.85
sim2_reads	CHP1--HSPB11	3.77
sim2_reads	CLDND1--THYN1	29.86
sim2_reads	CLEC19A--AKR1A1	14.37
sim2_reads	CLEC4C--MTCH2	36.02
sim2_reads	CMC4--TMPRSS11B	5.45
sim2_reads	CMIP--TYRP1	3.63
sim2_reads	CNN1--TRIML2	31.74
sim2_reads	COL18A1--MMP1	1.37
sim2_reads	COQ4--SSX2	1.58
sim2_reads	CORT--NUFIP2	651.26
sim2_reads	COX10--SHF	181.22
sim2_reads	CPPED1--DUOXA2	60.90
sim2_reads	CRELD2--TRBV2	146.24
sim2_reads	CRHR1--PANX3	195.28
sim2_reads	CSF3--ENKUR	37.20
sim2_reads	CSGALNACT2--C1GALT1C1	2.16
sim2_reads	CT47A12--TLDC2	11.46
sim2_reads	CT47A1--POMK	34.47
sim2_reads	CUX1--CDS1	48.99
sim2_reads	CXCL17--VRK2	68.72
sim2_reads	CYP11B1--DCX	5.64
sim2_reads	CYP7B1--SCCPDH	117.88
sim2_reads	DAZ1--VWC2	2.78
sim2_reads	DCDC2--C6orf58	112.47
sim2_reads	DCTN6--RAB19	54.67
sim2_reads	DDTL--COQ5	3.96
sim2_reads	DECR2--SLC28A3	53.39
sim2_reads	DEFA1B--COBL	1.23
sim2_reads	DEFA1--GSK3B	267.19
sim2_reads	DEFB128--BARX1	4.77
sim2_reads	DGCR6L--FUOM	11.24
