sim1_reads|GRIA4--FAM32A
sim1_reads|GRPEL2--MSRA
sim1_reads|GSDMB--PLSCR5
sim1_reads|GSTM1--AP1S2
sim1_reads|GTF3C1--TMEM79
sim1_reads|HAX1--INMT
sim1_reads|HBB--TNIK
sim1_reads|HDAC4--PLEKHA1
sim1_reads|HEPACAM--THRAP3
sim1_reads|HESX1--TRAM1
sim1_reads|HIAT1--C19orf12
sim1_reads|HIATL2--ASPA
sim1_reads|HIST2H4B--MTPN
sim1_reads|HNRNPA3--KIF13B
sim1_reads|HNRNPDL--YTHDF1
sim1_reads|HOXA2--RHOF
sim1_reads|HOXC12--SCD
sim1_reads|HSD17B2--PLA2G5
sim1_reads|HSPA8--EHF
sim1_reads|HTN1--RAB39B
sim1_reads|HTR6--ARHGEF33
sim1_reads|HVCN1--GTF2H4
sim1_reads|HYOU1--TRAV34
sim1_reads|ICAM4--BOP1
sim1_reads|IFT74--TNKS2
sim1_reads|IGFBP6--ZNF302
sim1_reads|IL17RB--PCDHGB3
sim1_reads|IL37--ATG14
sim1_reads|IL9R--SGPP1
sim1_reads|INA--REEP3
sim1_reads|INF2--ASUN
sim1_reads|IQGAP3--SYNJ2
sim1_reads|ISOC1--CYHR1
sim1_reads|ITGA2B--DNAH8
sim1_reads|ITM2A--RNF112
sim1_reads|IZUMO3--C7orf63
sim1_reads|KCND3--NUP153
sim1_reads|KCNG4--NLRP7
sim1_reads|KCNJ3--PKN2
sim1_reads|KCNMB2--PRR5L
sim1_reads|KCNV1--MT1M
sim1_reads|KDM5C--FAM45A
sim1_reads|KHSRP--LDLR
sim1_reads|KIAA1549L--SLC25A23
sim1_reads|KIF20B--FGD6
sim1_reads|KIF24--PLD6
sim1_reads|KISS1--HP1BP3
sim1_reads|KLHL31--SPINK9
sim1_reads|KLHL4--MCRS1
sim1_reads|KLRF1--TTYH1
sim1_reads|KPNA7--SYNGR2
sim1_reads|KRR1--TRAV23DV6
sim1_reads|KRT1--CLDN2
sim1_reads|KRT33B--MAP3K7
sim1_reads|KRT40--CCNK
sim1_reads|KRT71--TNFRSF17
sim1_reads|KRT84--PLGRKT
sim1_reads|KRT85--AGAP1
sim1_reads|KYNU--NPIPB15
sim1_reads|LAMC3--CCDC146
sim1_reads|LAMTOR2--SETDB1
sim1_reads|LARP1B--PNO1
sim1_reads|LARP4--TOP2B
sim1_reads|LCORL--CT47B1
sim1_reads|LHPP--TIMM10
sim1_reads|LIPM--CHL1
sim1_reads|LLGL2--GPR113
sim1_reads|LOXHD1--MSH6
sim1_reads|LRFN5--SNX6
sim1_reads|LRIT1--KIAA1377
sim1_reads|LRRC49--PAK3
sim1_reads|LRRC52--MYOZ2
sim1_reads|LRRC56--NFIA
sim1_reads|LRRIQ3--ZBTB16
sim1_reads|LUC7L2--ARHGAP20
sim1_reads|LYG1--GUCY1B3
sim1_reads|LYPD1--SPTBN5
sim1_reads|LYRM9--TSPAN14
sim1_reads|MAGED4B--HIBADH
sim1_reads|MAGI1--WFDC10B
sim1_reads|MAK--NOXA1
sim1_reads|MAP1LC3C--GJB1
sim1_reads|MAP7D1--CACYBP
sim1_reads|MCM8--ZNF454
sim1_reads|MCUR1--API5
sim1_reads|MED26--RPL7A
sim1_reads|METTL2B--RASAL1
sim1_reads|MFGE8--PPP2R2C
sim1_reads|MFN1--FGFBP3
sim1_reads|MIPOL1--ZNF513
sim1_reads|MKRN3--BTBD8
sim1_reads|MLX--KRT18
sim1_reads|MLYCD--SSX4
sim1_reads|MNDA--TTC21A
sim1_reads|MOCOS--RAB3B
sim1_reads|MPV17L--LSM6
sim1_reads|MPZL2--EPPIN
sim1_reads|MROH7--ENDOD1
sim1_reads|MRPL14--NOX5
sim1_reads|MRPL55--RFC3
sim1_reads|MRPS10--VTCN1
sim1_reads|MRPS17--COL9A2
sim1_reads|MRPS26--TRBC2
sim1_reads|MRPS30--LTB4R
sim1_reads|MSRB2--PIGA
sim1_reads|MTMR7--NAA25
sim1_reads|MUC12--MZF1
sim1_reads|MYF5--BTG3
sim1_reads|MYLIP--RPE65
sim1_reads|MYRFL--ZNF547
sim1_reads|NAA38--POLR2J
sim1_reads|NAPEPLD--ZNF844
sim1_reads|NDFIP2--HIST2H2BF
sim1_reads|NDUFA5--GPC3
sim1_reads|NDUFS4--IDH2
sim1_reads|NEK1--DSG1
sim1_reads|NELFA--RGL4
sim1_reads|NFU1--ANAPC16
sim1_reads|NKAIN4--TRNAU1AP
sim1_reads|NLE1--C4orf26
sim1_reads|NLN--TSFM
sim1_reads|NLRP3--SECTM1
sim1_reads|NPVF--FAM8A1
sim1_reads|NSF--BAAT
sim1_reads|NSMF--BSDC1
sim1_reads|NTN5--SH3RF1
sim1_reads|NUDT5--ANKRD13B
sim1_reads|NUTM1--ARIH1
sim1_reads|OARD1--HEATR5A
sim1_reads|OBP2A--REPS2
sim1_reads|ONECUT3--FAM168B
sim1_reads|OSBPL5--CALCR
sim1_reads|OTC--MDFI
sim1_reads|P2RX5--TMC5
sim1_reads|PAOX--ZNF585A
sim1_reads|PCBP2--SYT17
sim1_reads|PCDH11Y--TMEM31
sim1_reads|PCDH7--ZNF438
sim1_reads|PCDH8--BTD
sim1_reads|PCMTD2--PSORS1C2
sim1_reads|PCNX--IFFO2
sim1_reads|PCNXL4--ASAP2
sim1_reads|PDCD10--PRR22
sim1_reads|PHC1--PDILT
sim1_reads|PHF19--AMZ1
sim1_reads|PID1--DAP
sim1_reads|PIWIL4--FAM187B
sim1_reads|PKN1--CHI3L1
sim1_reads|PLIN1--RRP9
sim1_reads|PNMAL1--UNC5CL
sim1_reads|POLR2J3--FBXO18
sim1_reads|PPIC--GJA4
sim1_reads|PPM1D--ABI1
sim1_reads|PPP1CB--CNOT1
sim1_reads|PPP1R14B--AF165138.7
sim1_reads|PPP1R15B--SAV1
sim1_reads|PPT1--PHF5A
sim1_reads|PRAMEF18--KIF11
sim1_reads|PRAMEF2--CD151
sim1_reads|PRAMEF6--NAPG
sim1_reads|PRH2--PRRC2B
sim1_reads|PROP1--FLRT1
sim1_reads|PRSS42--FHOD3
sim1_reads|PRSS45--IFNL2
sim1_reads|PRSS48--KPNB1
sim1_reads|PSMB10--UBE3C
sim1_reads|PSMD3--FMO5
sim1_reads|PVRL3--LPAR5
sim1_reads|PXK--ACAA2
sim1_reads|QRICH2--SIX3
sim1_reads|RAB43--TUB
sim1_reads|RAB7A--LCN1
sim1_reads|RANBP3--DNAH12
sim1_reads|RAPSN--BRF2
sim1_reads|RAVER2--PPP1R1A
sim1_reads|RAX2--PDE1C
sim1_reads|RB1CC1--RAB33A
sim1_reads|RBL1--RPF1
sim1_reads|RBM15--MLNR
sim1_reads|RBMY1E--ARTN
sim1_reads|RBP5--IL6
sim1_reads|RBPMS2--DTNBP1
sim1_reads|RCHY1--FSD2
sim1_reads|RFX3--SUMO3
sim1_reads|RNF216--MIOX
sim1_reads|RPA2--NPC1L1
sim1_reads|RPL35A--AFF2
sim1_reads|RPL36A--GJB3
sim1_reads|RRP8--ADM
sim1_reads|RUNX2--SEPT12
sim1_reads|S100A6--GNPAT
sim1_reads|SAE1--GNAT2
sim1_reads|SAMD1--POLR1A
sim1_reads|SCG5--EGR3
sim1_reads|SCGB2A1--CCL17
sim1_reads|SEC16A--TAF10
sim1_reads|SEMA3D--SH3GL3
sim1_reads|SEMA6D--TRIM29
sim1_reads|SEMA7A--LAMA2
sim1_reads|SEPT7--GP1BB
sim1_reads|SERPINB3--FLNC
sim1_reads|SERPINC1--SCO2
sim1_reads|SESN2--VAMP8
sim1_reads|SFMBT1--TMEM174
sim1_reads|SGCZ--NR1I3
sim1_reads|SGK2--ZNF581
sim1_reads|SGOL1--PGRMC2
sim1_reads|SGOL2--SERPINA4
sim1_reads|SH2B2--ARHGAP11A
sim1_reads|SH3GLB2--AC064874.1
sim1_reads|SHF--REEP5
sim1_reads|SKIL--SYCP1
sim1_reads|SLC12A2--PRAMEF26
sim1_reads|SLC25A17--MAGEA1
sim1_reads|SLC25A41--PNPLA8
sim1_reads|SLC35D3--DENND5A
sim1_reads|SLC38A9--METAP2
sim1_reads|SLC39A12--PCBD2
sim1_reads|SLC6A12--BOC
sim1_reads|SLC6A15--KLHL42
sim1_reads|SLC7A14--PIH1D3
sim1_reads|SMYD4--MBNL3
sim1_reads|SNX21--DUT
sim1_reads|SOCS7--APOBEC4
sim1_reads|SOHLH2--HSPA1L
sim1_reads|SOX18--VAPA
sim1_reads|SPATA19--KCNC3
sim1_reads|SPI1--KIF14
sim1_reads|SPTBN2--CLSTN1
sim1_reads|SRRT--SLC30A7
sim1_reads|SSBP3--NUDT6
sim1_reads|ST6GAL2--KIAA0355
sim1_reads|STXBP1--FAIM2
sim1_reads|STYX--C1orf162
sim1_reads|SWT1--DAPK2
sim1_reads|SYCN--AL354898.1
sim1_reads|SYT11--IDNK
sim1_reads|TAF13--FGFBP1
sim1_reads|TBC1D2--SIGLEC7
sim1_reads|TBC1D25--SSX3
sim1_reads|TCF20--STIM2
sim1_reads|TCHH--SNTN
sim1_reads|TDRD5--CDC42
sim1_reads|TEF--BTNL3
sim1_reads|THUMPD3--CDRT1
sim1_reads|TICRR--IGFL2
sim1_reads|TIMM10B--SYS1
sim1_reads|TLCD2--EFTUD1
sim1_reads|TMCO5A--P2RX3
sim1_reads|TMEM65--TAF8
sim1_reads|TMEM91--GLI4
sim1_reads|TMPRSS6--GKN2
sim1_reads|TNFSF14--H3F3A
sim1_reads|TNK1--SF3B14
sim1_reads|TOR3A--IMPA1
sim1_reads|TPM2--RAPH1
sim1_reads|TRAPPC1--SOX9
sim1_reads|TRAPPC11--LILRA2
sim1_reads|TRAPPC4--SSTR5
sim1_reads|TRDV2--CST2
sim1_reads|TRGV3--POLA1
sim1_reads|TRIM59--C10orf111
sim1_reads|TSGA13--HMGCL
sim1_reads|TSNARE1--CHD4
sim1_reads|TTLL13--GML
sim1_reads|TTYH2--OR11A1
sim1_reads|TUBB1--SMURF1
sim1_reads|TXNIP--TYW1B
sim1_reads|UACA--FAM46C
sim1_reads|UBASH3A--ZFP14
sim1_reads|UBE2I--LRRN4CL
sim1_reads|UBR2--TADA1
sim1_reads|UBXN2B--ZKSCAN2
sim1_reads|UCMA--CCDC181
sim1_reads|UMOD--VAX2
sim1_reads|UQCR10--NFATC2IP
sim1_reads|URGCP--PRMT3
sim1_reads|USP31--FABP9
sim1_reads|USP48--APRT
sim1_reads|VCL--GDPD2
sim1_reads|VNN1--DEFA6
sim1_reads|VWA5B1--SYCE1L
sim1_reads|VWA9--MED30
sim1_reads|WASF2--CPNE4
sim1_reads|WASF3--PSENEN
sim1_reads|WDFY3--PRAMEF4
sim1_reads|WDR88--NR1D2
sim1_reads|WDR92--PDAP1
sim1_reads|WDSUB1--CSE1L
sim1_reads|WDYHV1--BTNL9
sim1_reads|WFDC5--MLF1
sim1_reads|WFDC8--ZIC3
sim1_reads|WNT6--TMX2
sim1_reads|XRCC1--MORC2
sim1_reads|XRN2--HBE1
sim1_reads|YIPF2--KCTD14
sim1_reads|ZC3HC1--FIGF
sim1_reads|ZCCHC8--RNF113B
sim1_reads|ZFP36L1--HECA
sim1_reads|ZNF214--PRKCD
sim1_reads|ZNF227--NMBR
sim1_reads|ZNF248--BAZ2A
sim1_reads|ZNF3--GPC1
sim1_reads|ZNF396--OR13A1
sim1_reads|ZNF433--FAM131A
sim1_reads|ZNF487--FOLR4
sim1_reads|ZNF592--SPATA31A1
sim1_reads|ZNF624--COLCA2
sim1_reads|ZNF688--CHID1
sim1_reads|ZNF708--GMFG
sim1_reads|ZNF727--ZFP69
sim1_reads|ZNF8--PLA2G3
sim1_reads|ZNRF3--HS6ST3
sim1_reads|ZSCAN32--BCL2A1
sim1_reads|ZSCAN5D--FRMPD1
sim1_reads|ZW10--MPV17L2
sim2_reads|AADACL4--LPAR2
sim2_reads|ABCA12--GPR126
sim2_reads|ABCC2--NMUR2
sim2_reads|ABI3--MXRA5
sim2_reads|AC013269.5--CEP19
sim2_reads|AC084121.16--KDM4C
sim2_reads|AC112721.1--RAVER2
sim2_reads|ACAD9--MLH3
sim2_reads|ACOT12--CAMK2B
sim2_reads|ACOT6--TTC40
sim2_reads|ADGB--LPPR4
sim2_reads|AFM--CYP11B2
sim2_reads|AGFG1--AGMO
sim2_reads|AIPL1--FSCN2
sim2_reads|AKAP7--C8orf33
sim2_reads|ALOX15B--MOGAT2
sim2_reads|ALPL--GALM
sim2_reads|ALX4--SKIL
sim2_reads|AMELY--HPSE
sim2_reads|ANGEL1--FCGR3A
sim2_reads|ANGPT4--RP1
sim2_reads|ANO3--DICER1
sim2_reads|AP1AR--TGFA
sim2_reads|APC2--ZNF626
sim2_reads|APOM--GAP43
sim2_reads|APOOL--CACNG8
sim2_reads|ARHGEF9--BEX4
sim2_reads|ARIH2--RUNX2
sim2_reads|ARMC5--MYO1B
sim2_reads|ASUN--PCYT2
sim2_reads|ASXL3--NRG1
sim2_reads|ATP6V1C2--KCNJ4
sim2_reads|ATPAF1--HSD17B3
sim2_reads|ATXN3--SHPK
sim2_reads|AVPR1B--TSC22D4
sim2_reads|BAAT--RAET1G
sim2_reads|BARHL2--GPM6A
sim2_reads|BCL11A--FKBP9
sim2_reads|BCL11B--BCKDK
sim2_reads|BEND2--PDCD1LG2
sim2_reads|BEND6--MTMR6
sim2_reads|BIRC2--PKP1
sim2_reads|BMP3--FNDC3B
sim2_reads|BMP8B--EEF1B2
sim2_reads|BSND--TULP3
sim2_reads|C10orf113--THBS3
sim2_reads|C11orf57--TXNIP
sim2_reads|C12orf50--DDX4
sim2_reads|C12orf73--SHISA7
sim2_reads|C14orf166B--TRAV41
sim2_reads|C16orf78--TNFRSF25
sim2_reads|C19orf71--FAM154B
sim2_reads|C20orf187--PIGU
sim2_reads|C3orf49--HSD17B10
sim2_reads|C6orf136--TCF15
sim2_reads|C6orf62--GNRH1
sim2_reads|C7orf63--POU1F1
sim2_reads|C8orf12--ARHGEF35
sim2_reads|CABLES1--ENO4
sim2_reads|CALR--TWF2
sim2_reads|CAMK1D--ZNF217
sim2_reads|CAMKK1--WNT16
sim2_reads|CAND1--DEFB106A
sim2_reads|CASC4--QSOX2
sim2_reads|CCAR2--KLHL41
sim2_reads|CCDC105--AP4S1
sim2_reads|CCDC136--EXOSC9
sim2_reads|CCDC141--CFD
sim2_reads|CCDC170--GPC1
sim2_reads|CD200R1--MUC16
sim2_reads|CD72--VSX1
sim2_reads|CD79A--SHC4
sim2_reads|CDH20--PIK3R2
sim2_reads|CDKN1A--ESRRA
sim2_reads|CDRT15--SPANXA1
sim2_reads|CDYL2--IFITM1
sim2_reads|CEACAM3--IL36A
sim2_reads|CEP104--JMJD6
sim2_reads|CEP41--TNFRSF9
sim2_reads|CERS3--CYP20A1
sim2_reads|CGB7--PRSS56
sim2_reads|CGRRF1--CYB561
sim2_reads|CHDC2--G0S2
sim2_reads|CHP1--HSPB11
sim2_reads|CLDND1--THYN1
sim2_reads|CLEC19A--AKR1A1
sim2_reads|CLEC4C--MTCH2
sim2_reads|CMC4--TMPRSS11B
sim2_reads|CMIP--TYRP1
sim2_reads|CNN1--TRIML2
sim2_reads|COL18A1--MMP1
sim2_reads|COQ4--SSX2
sim2_reads|CORT--NUFIP2
sim2_reads|COX10--SHF
sim2_reads|CPPED1--DUOXA2
sim2_reads|CRELD2--TRBV2
sim2_reads|CRHR1--PANX3
sim2_reads|CSF3--ENKUR
sim2_reads|CSGALNACT2--C1GALT1C1
sim2_reads|CT47A1--POMK
sim2_reads|CT47A12--TLDC2
sim2_reads|CUX1--CDS1
sim2_reads|CXCL17--VRK2
sim2_reads|CYP11B1--DCX
sim2_reads|CYP7B1--SCCPDH
sim2_reads|DAZ1--VWC2
sim2_reads|DCDC2--C6orf58
sim2_reads|DCTN6--RAB19
sim2_reads|DDTL--COQ5
sim2_reads|DECR2--SLC28A3
sim2_reads|DEFA1--GSK3B
sim2_reads|DEFA1B--COBL
sim2_reads|DEFB128--BARX1
sim2_reads|DGCR6L--FUOM
sim2_reads|DHRSX--CYP1A2
sim2_reads|DHX33--ZNF410
sim2_reads|DMRTC1--STARD3NL
sim2_reads|DNAAF2--DYSF
sim2_reads|DNAJB14--SS18L2
sim2_reads|DNAJB5--UGT3A2
sim2_reads|DPYD--LTBP1
sim2_reads|DRGX--EPHA7
sim2_reads|DSC1--ZNF334
sim2_reads|DSC2--GP9
sim2_reads|DSTYK--ATG4A
sim2_reads|DUSP11--ANKS3
sim2_reads|DYRK1B--IGSF3
sim2_reads|EDARADD--EHD3
sim2_reads|EFCAB11--RAB3A
sim2_reads|EHF--GNA13
sim2_reads|EIF2S3L--PAK1IP1
sim2_reads|ELP3--DTYMK
sim2_reads|EMC4--ASAH2C
sim2_reads|EMR1--ZBTB48
sim2_reads|ENTPD6--VGF
sim2_reads|EP300--SRP14
sim2_reads|EPHA5--GPSM2
sim2_reads|EPHB2--DLK2
sim2_reads|EPPIN--ARHGEF4
sim2_reads|ETV2--NUTF2
sim2_reads|ETV4--SULT2A1
sim2_reads|EXO1--MGME1
sim2_reads|EXOC6--XAGE2
sim2_reads|F7--NOL10
sim2_reads|FABP5--KIF13A
sim2_reads|FAM118A--KIAA1244
sim2_reads|FAM155A--CAPS
sim2_reads|FAM170A--C19orf24
sim2_reads|FAM211A--RBP2
sim2_reads|FAM21B--KLHL36
sim2_reads|FAM21D--PLCXD2
sim2_reads|FAM71E1--FAM110D
sim2_reads|FAM78B--RFC3
sim2_reads|FBL--AL391421.1
sim2_reads|FBLN7--SDE2
sim2_reads|FCGRT--KLF1
sim2_reads|FCN2--TAP1
sim2_reads|FGD1--CNGA1
sim2_reads|FHDC1--GPR64
sim2_reads|FIGF--SLC25A41
sim2_reads|FIGLA--APOC2
sim2_reads|FLI1--COA3
sim2_reads|FMNL2--C12orf77
sim2_reads|FMO6P--VAMP5
sim2_reads|FOXA2--GDF11
sim2_reads|FPGT--NDUFS5
sim2_reads|FRAS1--PRAM1
sim2_reads|FRZB--RNF182
sim2_reads|FSD1L--THAP4
sim2_reads|FXYD3--U2AF1
sim2_reads|GAGE12I--USP18
sim2_reads|GALNT4--LMOD3
sim2_reads|GAN--FAU
sim2_reads|GARNL3--DUT
sim2_reads|GAS2L3--C3orf33
sim2_reads|GFRAL--DNAJC25
sim2_reads|GGCT--PPP2R1B
sim2_reads|GIT1--SOCS1
sim2_reads|GJD2--FUT7
sim2_reads|GKN1--KCNG1
sim2_reads|GLRX3--MBOAT4
sim2_reads|GMEB1--KRT37
sim2_reads|GNG7--LRRC48
sim2_reads|GOLGA6L1--CDK19
sim2_reads|GOLGA8A--CYP2A13
sim2_reads|GOPC--TDRD1
sim2_reads|GPR83--COMMD2
sim2_reads|GRM7--LRP1
sim2_reads|GRPR--CCRL2
sim2_reads|GSE1--FAM196A
sim2_reads|GYS2--AP000304.12
sim2_reads|HADH--EFCAB9
sim2_reads|HAUS6--PHACTR2
sim2_reads|HCLS1--KRT33A
sim2_reads|HEATR2--SRF
sim2_reads|HELB--SYCE1L
sim2_reads|HERC1--TEAD2
sim2_reads|HHLA3--PRKCD
sim2_reads|HINT3--MANBA
sim2_reads|HIPK2--DAND5
sim2_reads|HM13--C1RL
sim2_reads|HMCES--RPA2
sim2_reads|HMMR--UBE2J1
sim2_reads|HOXA1--IP6K1
sim2_reads|HOXB5--CELA1
sim2_reads|HOXB8--UBBP4
sim2_reads|HP--RFESD
sim2_reads|HS2ST1--KIAA2013
sim2_reads|HS3ST2--TINAGL1
sim2_reads|HSD11B1L--POLR1A
sim2_reads|HSD17B14--PTK6
sim2_reads|HTR3E--BMP10
sim2_reads|HUNK--KIR3DL2
sim2_reads|HUS1--POMGNT2
sim2_reads|HUWE1--CPO
sim2_reads|HYI--DEPDC1B
sim2_reads|HYOU1--SLC11A2
sim2_reads|IDH3G--TAF5
sim2_reads|IDI2--LATS1
sim2_reads|IGFBP3--EXOC3L4
sim2_reads|IGFBP5--ZNF384
sim2_reads|IGFBPL1--CSNK2A1
sim2_reads|IL18BP--AOC2
sim2_reads|IL25--USP31
sim2_reads|IQCF2--STIL
sim2_reads|IRG1--BBOX1
sim2_reads|ISCA1--PTCD1
sim2_reads|ITGB1BP2--PI4KB
sim2_reads|ITIH6--KLC4
sim2_reads|KCNB1--VPS18
sim2_reads|KCNK13--HAP1
sim2_reads|KCTD8--CBFA2T3
sim2_reads|KIAA0226L--RBM42
sim2_reads|KIAA1731--IL9
sim2_reads|KL--LRRN4CL
sim2_reads|KLF9--CTAGE5
sim2_reads|KLHL1--SART1
sim2_reads|KLKB1--SPINK14
sim2_reads|KLRC1--GPR37L1
sim2_reads|KLRD1--TMEM230
sim2_reads|KRT15--OBSL1
sim2_reads|KY--ZNF211
sim2_reads|LDHB--CATSPERB
sim2_reads|LDLR--MAGEB6
sim2_reads|LECT2--ZNF814
sim2_reads|LEO1--PTGDS
